41301	RT @ reycmeup My UNMe heart is so happy rn ! Love u both ! # ForeverWithUNB 😭💖 https // t . co / HPImYZ4nj9	positive	 Eng O Eng Hin Hin Hin Eng Eng Eng Eng O Hin Hin Eng O O Eng O Eng O Eng O Eng O Eng
41302	@ Farukh393 Tmhari ghalti nhi h agar tmhari maa ny milawat a ki hoti aur tmhara koi aik baap hota tou tm yeh bakwas … https // t co / V6FSpG7M6n	negative	 O Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin Hin O Eng O Eng Eng O Eng
41318	@ sadhavi @ MamataOfficial Sala ye to doctrines suru kardi jay shree ram pe . Gujarat me jake ek bande ko rock ke dekh … https // t . co / mdXB5PXZD1	negative	 O Hin O Hin Hin Hin Eng Eng Eng Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
41331	@ kanhaiyakumar Tu rehne de bhadve kitna hi fadfada le kuch nahi hona 5 saal nahi ab saalon saal is desh mein sir … https // t co / va0aHUJzx1	negative	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng Eng O Eng
41332	AUM Hariom Tat Sat Jai Sri Ram Jai Sri Krishna Har Har Mahadev Jai Bajrang Bali Jai Mata Di Jai Mahavira Namah Budh … https // t co / eu2M8uGA6l	positive	 Hin Hin Hin Hin Hin Eng Hin Hin Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng Eng O Eng
41343	UP KE LADKE Bua Bahteeja . Dump all dat @ yadavakhilesh & go back 2 Tauji ( Mulayam Ji ) start some serious politics .… https // t . co / g3TKZ6T2BW	negative	 Hin Hin Hin Hin Hin O Eng Eng Hin O Hin O Eng Eng O Eng O Hin Hin O Hin Eng Eng Eng O Eng O Eng O Eng O Eng
41347	miley ’ s ep is so good !!!!! luv my queen of pop <3	positive	 Eng O Eng Hin Eng Eng Hin O Hin Hin Eng Eng Eng O
41358	@ moniccabing Matlab shrenu fans gadhe hai apne khud ke dimag nahi hai .. that ’ s what they are saying 🚶‍♂️🤷🏼‍♀️ - hu … https // t . co / oBUFpQoVwo	neutral	 O Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Hin O Eng Eng Eng Eng Eng O O Eng O Eng O Eng O Hin O Hin
41359	@ rssurjewala Sir Congress Ko Media Ki Zaroorat Nahi Hai Balke # GodiMedia ko Cong Ki Zaroorat Hai Apna AgendaPropog … https // t . co / ZwGe7uqqiT	neutral	 O Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Hin O Hin
41368	I love that you can retweet a retweet of your tweet .... that's sounds like a fun game hehehehehehehehehehe	neutral	 Hin Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O Eng Eng Eng Eng Eng Hin Hin
41371	@ hellwala Sardar ho kr sharab ka apman . Ye to punjab me mini dharm hota hai . Religious sentiments hurt krne ka case banta hai idhar . 😑	neutral	 O Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin O Eng Eng Eng Eng Hin Hin Hin Hin Hin O EMT
41376	@ syedasimwaqar Chor gunda chalue jao Pakistan kutta Suvar ki aulad	negative	 O Eng Eng Hin Hin Hin Eng Eng Hin Hin Hin
41382	@ ngo _ laureen thanks abi i love you most !😔❤️	positive	 O Eng O Eng Eng Hin Hin Hin Eng Eng O
41384	RT @ spacepirate16 @ dharm _ adhikari @ memehir _ “ Modi ji What is this behaviour ?”	neutral	 Eng O Eng O Eng O Hin O Hin O O Hin Hin Eng Eng Eng Eng O
41389	@ verma _ anurag Padhna to tab tak hai jab tak exam clear na ho jaye exam postpone hona opportunity hai bas aur kuch nahi	neutral	 O Hin O Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin Eng Eng Eng Eng Hin Hin Hin Hin Hin
41391	@ Sarthak7275 @ PrinkuSpeaks Apke followers itni km ku hai Arijit ji 🤔🤔	neutral	 O Eng O Eng Hin Eng Hin Eng Hin Hin Hin Hin O
41392	@ narendramodi @ BJP4India PM mahsay aapko hamari dil se pronam aap dushribar PM banrahe hain iseliye aapko hamari ta … https // t . co / VGioxl2Upb	positive	 O Hin O Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Hin O Eng
41393	# OneSolutionToEveryProblem Gud morning Sai @ Gurmeetramrahim ji Bless everyone with maximum sewa Simran Parmarth And Success In Life	positive	 O Hin Hin Hin Hin O Hin Hin Eng Eng Eng Eng Eng Hin Hin Hin Eng Eng Eng
41394	# rajsthan ki mang ab Sachin pilot ko cm bnane ko lekr tej ho gyi Or yhi karn btaya Ka rha h Rajasthan me election me 1bhi sit na and ka	neutral	 O Hin Hin Hin Hin Hin Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin Hin Eng Eng Eng Eng Hin Hin
41397	RT @ induvishnoi57 Jai Bajrang Bali 🙏🙏🌺🍃🌺 Shubh prabhat vandan pyare dosto 🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺🌺 https // t . co / V4cJWoGJ42	neutral	 Eng O Eng Hin Hin Hin O Hin Eng Hin Hin Hin O Eng O Eng O Eng O Eng
41400	@ utar63741 Tum apna face kanhi aur ja ke kala karwalo desh ko kosane ki jaroorat nahi hai Aur jate hue Baki ko b … https // t co / f6q08yB45p	negative	 O Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng Eng O Eng
41411	RT @ swatantra015 @ DeepakK75503704 @ LokeshG08608021 @ chitraaum Ye dalal media nahi es party ke dalal aur bekar neta hain .. jis party ka koi …	negative	 Eng O Eng O Eng O Eng O Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin O
41413	@ rssurjewala Bjp se buri Kya party hogi koi Jo Ram name se vote mangte ghumte hai par mander Nahi bana paye aaj chm … https // t . co / 6vMAyeoPdL	negative	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Hin O Hin
41414	Yr aj result aaega ya ni kal se dimag kharab hai n upper se koi confirmation hi ni hai 😒😒😒😒 https // t . co / Ji6rG7xVvx	neutral	 Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin Eng Hin Hin Hin O Eng O Eng O Eng O Eng
41417	Salman to be belted like a swine by me Suvar me Tarah maroonga mrin Beekh Mat maang Roh mat	negative	 Hin Eng Eng Eng Eng Eng Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin
41423	@ Vikasjaat108 @ TrueIndologyliv Tum jaise log sirf WhatsApp twitter ki dunia me jeete ho 😅😃😂 kabhi hmne bhi Dange de … https // t . co / eZfZlSgVpQ	negative	 O Eng O Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Eng O Eng O Eng O Hin O Hin
41424	Honorable Sushma Mam I am your great Fan aaj mujhe yah jaan ke bahut dukh hua ki aap modi ji ke dusare term me koi … https // t co / G5M7jZHD6c	positive	 Eng Eng Hin Hin Hin Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin O Eng O Eng Eng O Eng
41436	@ official _ mihirs @ BoduBD4452 @ Yuvraj2202singh @ NDbhanushali Varna kiya apni bahan ko bheja mumbai Sale bhosri chu … https // t co / 801AYV2Mvh	negative	 O Eng O Eng O Eng O Eng O Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng O Eng O Eng Eng O Eng
41441	People make pregnancy seem so blissful 😹😹! Heir kom kak !! Well firstly there is NO Kak most of the time because P … https // t co / kw9McKGiIx	neutral	 Eng Eng Eng Eng Eng Eng O Eng Hin Hin O Eng Eng Eng Hin Hin Eng Eng Eng Eng Eng Eng Eng O Eng O Eng Hin O Hin
41449	@ JANNSHEEN - TV laounge ma ider uder aty jaty nazr pr jaati hai 😒 Ab main zinda laaash ban kr tw nahi ghoom sakti na lala 😝🤭🙄	neutral	 O Hin O Hin Eng Hin Eng Eng Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Eng Hin Hin Hin Hin Hin Hin O
41451	@ mpychu Does that mean Batuu is a riff off asia ? bc i was some raw bantha and grilled pancakes	positive	 O Eng Eng Eng Hin Hin Hin Eng Eng Eng Hin O Hin Eng Eng Eng Eng Eng Eng Eng Eng
41453	@ slightecho _ oh bless you my sweet child 🙏🏻 i ’ m so sorry for your loss ( of future sanity )	positive	 O Eng O Eng Eng Eng Hin Eng Eng O Eng O Eng Hin Hin Eng Eng Eng O Eng Eng Eng O
41458	Me Aaj Baarish aayegi . Hamid Auto driver Sir Aapki baat sach Hui to kal free mein station chhod doonga … https // t . co / bm8AtmiD9O	positive	 Hin Hin Hin Hin O Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
41461	@ AmitShah @ narendramodi Bhot Bhot Badhai ho sir . Aaj sach me lag Raha hai ki Mera koi apnaa Grih Mantralaya Sambha … https // t . co / 7CS8aQGeDT	positive	 O Hin O Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
41463	Hey Mate ... how are we celebrating our birthday ?? Happy new month and happy birthday in Advance https // t . co / 8pruR44w1q	positive	 Hin Hin O Hin Eng Eng Eng Eng Eng O Hin Eng Eng Eng Eng Hin Eng Eng Eng O Eng O Eng O Eng
41465	@ Biblio _ phagist Oh my my ... Fida is a really good movie . Hindi mein dekhkar dimag kharab ho Raha hoga . But movie is … https // t . co / WBidkx4yIc	positive	 O Eng O Eng Hin Hin Hin O Hin Hin Eng Eng Eng Eng O Hin Hin Hin Hin Hin Hin Hin Hin O Eng Eng Eng O Eng O Eng O Hin O Eng
41470	@ theskindoctor13 Sir itna gyaan kaha se lagate ho aap really too good sir	positive	 O Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Eng
41471	Koi Bhi To Nahi ..... Jo mere Bhoke Rehne Pe Naraz Ho !!! 💔💔💔 https // t . co / 5ImhnYNAYx	neutral	 Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Eng O O Eng O Eng O Eng O Eng
41474	@ nikhilkomalan Bhai total time kitna LGA because it needs patience	positive	 O Hin Hin Eng Hin Hin Hin Eng Eng Eng Eng
41476	RT @ aapkadharam Love you my truthful son . Nek bande ho 🙏 malik ke tum . Jeete raho 👋 https // t . co / l2UP87FYhg	positive	 Hin O Hin Hin Hin Eng Eng Eng O Hin Hin Hin O Hin Hin Hin O Hin Hin O Eng O Eng O Eng O Eng
41484	RT @ CSKian716 The Queen after knowing India has a diamond better than Kohinoor IT'S KOHLINOOR https // t co / 9LWn1cXCsz	positive	 Eng O Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Hin Hin Hin Eng Eng O Eng Eng O Eng
41488	@ Hasanma44330330 @ MirWaleed11 Bhai wondin nhi bhoola jab 2003 ka world cup haarne k baad poori team change ho gyi t … https // t co / T9uyDIG0mA	neutral	 O Eng O Eng Eng Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Eng Eng O Eng O Eng Eng O Eng
41489	@ manakgupta @ narendramodi Sbse jyada prachar to media ne hi kr diya tha bjp ka kaam adha to aplogo ne kr hi diya t … https // t co / 8nu88UOcVM	positive	 O Hin O Hin Hin Hin Hin Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin Hin Eng O Eng O Eng Eng O Eng
41490	kaam karoge aise to sansad pahunchoge kaise ..?? tum to musalmano ka bera garq kar rahe ho .. rajniti ka villain bankar … https // t . co / KUs3laLJFq	negative	 Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Eng Eng O Eng O Eng O Hin O Hin
41495	@ sureshn99821904 @ shubhada1234 @ News18India Aur ek saccha Hindu kabhi Modi ji against aisi baaten nahi karega kyu k … https // t co / sBFhkOxYLy	neutral	 O Eng O Eng O Eng Eng Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin Hin Hin Eng O Eng O Eng Hin O Hin
41496	@ The13thBard 😆 No collector monster thing . Your thinking to normal . Mwahahahahahaha ! This is why I am sure no one will guess it . V	neutral	 O Eng EMT Eng Eng Eng Eng O Eng Eng Eng Eng O Hin O Hin Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O Eng
41500	Still when I watch this episode with my mom she says No one is like Shah Rukh @ iamsrk 💜 I believe You rule ov … https // t . co / 4JYf5ogR58	positive	 Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Hin Hin O Hin O Hin Eng Eng Eng Eng O Eng O Eng O Eng O Eng
41501	@ TajinderBagga @ lal _ kishori @ sherryontopp siddhu ka yaar dagabaaz nikla pakistani jo hai . jo sage baap k nahi wo … https // t . co / zdtoJ7OCpJ	neutral	 O Eng O Hin O Hin O Eng Eng Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
41516	@ anjanaomkashyap Bus Kar Anjana limit mat cross kar APNI news anchor ho politics mat karo Nahi to politics me cha … https // t co / mqfZZchvR5	negative	 O Hin Hin Hin Hin Hin Eng Eng Hin Hin Eng Hin Hin Eng Hin Hin Hin Hin Eng Hin Hin O Eng O Eng Eng O Eng
41517	@ Harsh1904MJ Penguin ko ab mentions Antarctica nahi jaane denge itne easily 😣	neutral	 O Eng Eng Hin Hin Eng Eng Hin Hin Hin Hin Eng O
41527	@ mominaai @ Bachakhanzada10 News me to or bhe bhot khuxh kahty hain . Ya Allah pak ka wada hai . kabi koye bhook sy nahi mary gaa .	positive	 O Eng O Eng Eng Eng Hin Hin Eng Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin O
41533	@ narendramodi @ MohamedBinZayed Fir se PM banne ke liye aapko bahut bahut subhkamna sir	positive	 O Eng O Eng Eng Hin Eng Hin Hin Hin Hin Hin Hin Hin Hin
41535	E vm zindabad bjp ko koi defeat nahi de sakta chehe jitana bhrastachar karo or murder politics me sb jayaj hai https // t . co / 5DUpYOz5kO	negative	 Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin Hin Hin Hin Eng Eng Eng Hin Hin Hin Hin Eng O Eng O Eng O Eng
41541	RT @ Nycto0 _ phile 670 uh are my oldie goldie frnd 🌸 uh are gem 💎 life me hmesha khush raho ❤️ cutest and loyal person ever 💯 hmne kafi acha …	positive	 Eng O Eng O Eng O Eng Hin Eng Eng Eng Eng O Hin Eng Eng O Hin Hin Hin Hin Hin O Eng Eng Eng Eng Hin O Hin Hin Hin O
41543	Issi tarah k bare bol ZAB ne b bole thay MERI KURSI BOHUT MAZBOOT HAI jalse mai maa behen ki gali khul ker bolta … https // t co / EaIua7I6D4	negative	 Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng Eng O Eng
41548	@ Dafa _ Ho _ jaoo @ sonamakapoor Hello auntie ghatiya tum bhi kam nahi kisi ko plastic body bolna koi mahan words nahinh … https // tco / OUSGVQgeR8	neutral	 O Hin O Hin O Hin O Hin Eng Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin Eng Eng O Eng O Eng O Eng
41552	RT @ sahajmarg _ srcm Peace is transmitted from heart to heart or in other words love begets love - Babuji	neutral	 Hin O Hin O Hin Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O Hin
41562	@ narendramodi Bharat ka har beta aapki trah ek shacha Desh Bakt bane Ma ka Aashirvad hai Or Aapka Desh prem Dono ki … https // t co / aBsqqXW1kz	neutral	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng Eng O Eng
41564	@ PiyushGoyal sir train no . 18328 reservation coach sp1 me TC nhi aate hai . or ish coch me koi bhi bhi basic fecility nhi hoti hai ...	positive	 O Hin Eng Eng Eng O O Eng Eng Eng Eng Eng Hin Hin Hin O Hin Eng Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin O
41565	@ zainabsikander Sure appko 400 saal sae sambhala hai toa aaj kiya hua jo aap chintith hai ? Wish you had the guts t … https // t co / cKBfzzz3qH	neutral	 O Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng Eng Eng Eng Eng Eng O Eng O Eng Hin O Hin
41569	RT @ AnandKochukudy Sabka Saath Sabka Vikas Sabka Viswas | @ JasoosKutty https // t . co / MrFSDlG2co	neutral	 Hin O Hin Hin Hin Hin Hin Hin Hin O O Hin Eng O Eng O Eng O Eng
41573	relationships are so fvcking scary to me no matter how good things are going or how in love you are your signific … https // t . co / W6aPMdyBIx	positive	 Eng Eng Eng Eng Eng Eng Hin Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Hin Hin Eng Eng Eng O Eng O Eng O Hin O Eng
41574	Sat pratishat sahi ... saale ko gyan ho tab na https // t . co / QKxo2ii0X9	neutral	 Hin Hin Hin O Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Eng
41575	@ Kavita _ Sharma4 She's the real Andhbhakt of Rahul Gandhi Pappu ke fan Pappu hi rahenge Tumhe ye nahi samajh aata … https // t co / Rr6VXusxN0	negative	 O Hin O Hin Eng Eng Hin Hin Hin Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng Eng O Eng
41578	@ vikasbha Abhay chaman . Football match ka video edited hai . Dalaali ki hadh hai	neutral	 O Hin Hin Hin O Eng Eng Hin Eng Eng Hin O Hin Hin Hin Hin
41581	@ RahulSi89907196 @ AdityaRajKaul I'm proud of Ajit Doval Bhaga dia isko Kashmir se	neutral	 O Eng O Eng Eng Eng Eng Eng Hin Hin Hin Hin Hin Hin
41584	@ sunoo _ chanda Can we be a friends 👫? Best waly I haven ’ t any bestie ?	neutral	 O Hin O Hin Eng Eng Eng Eng Eng O Eng Hin Hin Eng O Eng Eng Eng O
41587	@ RubikaLiyaquat @ INCIndia Is haramkhor ko aapne Jo Jawab diya wo pure din sochega iski koi galti nhi ye madersa cha … https // t . co / HbpGBQoA96	negative	 O Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
41595	Now sahana ka bhi too much ho gaya hai .. Bahu ko support jaro bahut acha hai but har baat me nhi kudana chahiye unk … https // t . co / BOSKmy2nb8	neutral	 Hin Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng O Eng O Eng
41597	@ Ravikan03251268 @ narendramodi Aaj wo log Kahan Hain Jo bolte the gayo ki sambhal karo unko khula chodoge to Musli … https // t . co / AtyS2nxzx1	negative	 O Eng O Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Eng O Eng
41600	@_ DushyantSharma Oh ! Aaj tak khulla choda tha ab License leke band daala hai . @ rssurjewala Licensed Cong Spokesman … https // t . co / YRou1DFFdg	neutral	 O Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O O Eng Eng Eng Eng O Eng O Eng O Hin O Hin
41601	Delhi ke Gandhi Nagar me ki ya gaya Delhi police ki barbarta kya Police lynching nahi kahi jaegi ? @ DCPEastDelhi … https // t co / 5hpOV601T3	neutral	 Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Hin Hin Hin O O Eng O Eng O Eng Eng O Eng
41606	@ MaryamNSharif Madem thora saber Ker sub chor jain ge tere baap ki tarh Teri b Bari aa Jani	negative	 O Hin Eng Eng Hin Eng Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin
41613	@ yadavakhilesh Bhai aap bahut achhe vayakti h samajhdar Bhi h mein ek aam insan hoon Kisi party se nahi kisi ko D … https // t co / l2M9LBxFu7	positive	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng Eng O Eng
41617	RT @ laibaatiq _ boys really be telling you you look hot but won't comment on your pics	neutral	 Hin O Hin O Hin Eng Eng Eng Hin Hin Hin Eng Eng Eng Eng Eng Eng Eng
41623	# WorldCup 2019 Ka Pehla Upset Bangladesh Ne South Africa Ko 21 Runs Se Hara Dia Bangladesh 330/6 M Rahim 78 South … https // t . co / 5JJc6PrQzE	neutral	 O Eng O Hin Hin Hin Eng Hin Eng Eng Eng O Eng Hin Hin Hin Hin O Hin Eng O Eng O Eng O Eng O Eng O Eng
41624	Har Ek Ka Farz Banta Hai Zindagi me Apne Hisaab Se Kuch Kare Apne Liye to Har Koi Karta Hai Insaniyat Ke Liye … https // t co / bifU9g8XnX	positive	 Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng Eng O Eng
41626	@ PMOIndia @ pandey _ indrani @ narendramodi Best wishes and compliments to best honest & super powerful hon'ble Modi G … https // t . co / y937lEW1Va	positive	 O Eng O Hin O Hin O Hin Hin Eng Eng Eng Eng Eng Eng O Eng Eng Eng Eng Hin O Eng O Eng O Eng O Eng
41627	I am sure cricket ka crown to India he jeetega # CricketCrownKa excited for # ENGvSA match	positive	 Eng Eng Eng Hin Hin Eng Eng Eng Hin Hin O Hin Eng Eng O Eng Eng
41630	@ PiyushGoyalOffc Congratulations Shri Piyushjee Namaskar . We feel relaxed and happy that you have assumed office as … https // t . co / MV0gC07ywl	positive	 O Eng Eng Eng Hin Hin O Hin Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng O Eng O Eng O Eng O Eng
41632	@ SofiaKenin woooo hooooo . You ’ ve beaten Serena .... absolutely brilliant . Fantastic performance 🏆	positive	 O Hin Hin Hin O Eng O Eng Eng Eng O Eng Eng O Eng Eng O
41633	@ singh _ jaiveeer Aisa chutiye log koun bolta hai ki separate south India chahiye chayiye kaisa bhi rahe what made … https // t co / xic6SIGFtH	neutral	 O Hin O Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Eng Hin Hin Hin Hin Hin Eng Eng O Eng O Eng Eng O Eng
41634	Happy birthday sister @ ImPoojaInsan ji Saint Dr . MSG Insan Ji bless you for Max Sewa Simran and Parmarth … https // t . co / K64qbE9SwJ	positive	 Hin Eng Hin O Hin Hin Eng Eng O Eng Hin Hin Eng Eng Eng Eng Eng Eng Eng Eng O Eng O Eng O Eng O Eng
41639	New INDIA me Apka Swagat Hai https // t co / c6IU8SC9fS	neutral	 Hin Hin Hin Hin Hin Hin Eng O Eng Eng O Eng
41643	@ MusfidurRahman hindu mahasabha ko hum bhi vote nahi dete bhai . Koi hindu ke naam pr bakchodi kare usko sahi pelti … https // t . co / pE3qJkPyyg	neutral	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Eng O Eng
41645	@ Gawar _ tweeter @ BhagwantMann @ moronhumor Hic Capt Saab aapne daru ki hic rate badha di aur hic Bijlee ne apni hic … https // t co / EJ3cmhWSXC	neutral	 O Eng O Eng O Hin O Eng Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin O Eng O Eng Eng O Eng
41650	Mere khilaaf koi awaaj nahi uthayega warna shraap de dungi . https // t . co / 1EuMynXbro	neutral	 Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng O Eng O Eng O Eng O Eng
41651	@ millymouse _ x This is A Look ™ ( I wish that skirt fit me because this looks like something I ’ d wear in everyday life )	neutral	 O Eng O Eng Eng Eng Hin Hin O O Eng Eng Eng Eng Eng Hin Eng Eng Eng Eng Eng Eng O Eng Eng Eng Eng Eng O
41652	@ sardesairajdeep Bhai sab aap patrakar hai ya cong ke adviser . Jab apko koi co g ka admi kahega to apko insolence n … https // t . co / 22lCWr8iJw	neutral	 O Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng O Eng O Eng O Eng O Eng
41653	@ Sicilian __ Mafia @ RupunzelHere _ Pata nahi kiu jaltey hai Is liye shayad in ke bachey cute nahi hai aise 😂😂😂😂😂😂	neutral	 O Eng O Eng O Eng O Eng Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin Hin Hin O
41654	@ ashutosh83B @ BJP4India @ narendramodi @ naqvimukhtar @ ShahnawazBJP @ shahid _ siddiqui @ INCIndia @ SudhirBhardwaj … https // t co / FeleAKBRi5	neutral	 O Eng O Eng O Hin O Hin O Hin O Eng O Eng O Eng O Eng O Eng O Eng Hin O Hin
41659	Good Bye Prof . You are legend . No one can replace you . https // t . co / ONpF2pXTlY	neutral	 Hin Eng Eng O Hin Eng Eng O Eng Eng Eng Eng Eng O Eng O Eng O Hin O Hin
41664	@ Sams3211 @ DrAtifAslam2 @ ramtaj0gi @ TheHindustani1 @ Bird _ watch _ @ navid945 @ REPARTEEreply @ DonPilots @ panther2222333 … https // t . co / qXi0GU6Uji	neutral	 O Eng O Hin O Hin O Hin O Eng O Eng O O Eng O Eng O Eng O Eng O Eng O Eng O Eng O Eng
41666	@ brexitparty _ uk It ’ s a piddly little room Good job the 5 members of the press brought their equipment to fill it up	positive	 O Eng O Hin Hin O Eng Hin Hin Eng Eng Eng Eng Eng O Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng Eng
41667	@ aWildQuill _ Ignore don't give attention to these dholkis Certificate dene aajate hai RSS ki tarah	neutral	 O Eng O Eng Eng Eng Eng Eng Eng Eng Eng Eng Hin Hin Hin Hin Hin
41672	@ PMOIndia Namaste Sir Dehradun uttarakhand ka ek 11th Class ka Student . Hu . Sir me apka biggest fan hu . Ap hames … https // t . co / Le4lzkB5tO	positive	 O Eng Hin Eng Eng Hin Hin Eng Eng Eng Hin Eng O Hin O Hin Hin Hin Eng Eng Hin O Hin Eng O Eng O Eng O Hin O Hin
41680	@ WhiskeySams Very good mughe bhi dio mile toh	neutral	 O Eng Eng Eng Hin Hin Eng Hin Hin
41682	@ sardanarohit Jal kyun rahi hai Dalali ki roti khane wale Jab BJP walon ne sache patrakaron ka bahishkaar kiy … https // t co / AU0TqfIFjq	negative	 O Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Hin Eng Hin Hin Hin Hin Hin Hin Eng O Eng O Eng Hin O Hin
41687	Agar tum apna sabar azmana chahty ho to rozy me Pakistan ka match dwkh lo bus 😑 # PAKvWI	negative	 Hin Hin Hin Hin Hin Hin Hin Hin Eng Eng Eng Eng Eng Hin Hin Eng EMT O Hin
